,Id_Par,Nombre_Par,Estado_Par,Id_Pro,Id_Can
723,35a0798c-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,35b1fe0a-74f7-11ed-a487-0242ac1c000c,35aa557e-74f7-11ed-a487-0242ac1c000c
724,35a07a2c-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,35b1fe8c-74f7-11ed-a487-0242ac1c000c,35aa560a-74f7-11ed-a487-0242ac1c000c
725,35a07ac2-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,35b1ff18-74f7-11ed-a487-0242ac1c000c,35aa5696-74f7-11ed-a487-0242ac1c000c
726,35a07b62-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,35b1ff9a-74f7-11ed-a487-0242ac1c000c,35aa5718-74f7-11ed-a487-0242ac1c000c
727,35a07c02-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Activo,35b20012-74f7-11ed-a487-0242ac1c000c,35aa5790-74f7-11ed-a487-0242ac1c000c
728,35a07ca2-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,35b2008a-74f7-11ed-a487-0242ac1c000c,35aa581c-74f7-11ed-a487-0242ac1c000c
729,35a07d4c-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,35b2010c-74f7-11ed-a487-0242ac1c000c,35aa58a8-74f7-11ed-a487-0242ac1c000c
730,35a07df6-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Inactivo,35b201fc-74f7-11ed-a487-0242ac1c000c,35aa5934-74f7-11ed-a487-0242ac1c000c
731,35a07ea0-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,35b20292-74f7-11ed-a487-0242ac1c000c,35aa59ca-74f7-11ed-a487-0242ac1c000c
732,35a07f54-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,35b20314-74f7-11ed-a487-0242ac1c000c,35aa5a74-74f7-11ed-a487-0242ac1c000c
733,35a08058-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,35b20396-74f7-11ed-a487-0242ac1c000c,35aa5b00-74f7-11ed-a487-0242ac1c000c
734,35a0813e-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,35b2040e-74f7-11ed-a487-0242ac1c000c,35aa5b8c-74f7-11ed-a487-0242ac1c000c
735,35a081e8-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Inactivo,35b20490-74f7-11ed-a487-0242ac1c000c,35aa5c18-74f7-11ed-a487-0242ac1c000c
736,35a082e2-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,35b20508-74f7-11ed-a487-0242ac1c000c,35aa5ca4-74f7-11ed-a487-0242ac1c000c
737,35a0838c-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,35b205d0-74f7-11ed-a487-0242ac1c000c,35aa5d26-74f7-11ed-a487-0242ac1c000c
738,35a0842c-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,35b20648-74f7-11ed-a487-0242ac1c000c,35aa5db2-74f7-11ed-a487-0242ac1c000c
739,35a084c2-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,35b206d4-74f7-11ed-a487-0242ac1c000c,35aa5e48-74f7-11ed-a487-0242ac1c000c
740,35a0859e-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Activo,35b2074c-74f7-11ed-a487-0242ac1c000c,35aa5eca-74f7-11ed-a487-0242ac1c000c
741,35a0863e-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,35b207ce-74f7-11ed-a487-0242ac1c000c,35aa5f56-74f7-11ed-a487-0242ac1c000c
742,35a08742-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,35b2085a-74f7-11ed-a487-0242ac1c000c,35aa5fe2-74f7-11ed-a487-0242ac1c000c
743,35a087f6-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,35b208e6-74f7-11ed-a487-0242ac1c000c,35aa6064-74f7-11ed-a487-0242ac1c000c
744,35a08896-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,35b2095e-74f7-11ed-a487-0242ac1c000c,35aa60fa-74f7-11ed-a487-0242ac1c000c
745,35a08936-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,35b209d6-74f7-11ed-a487-0242ac1c000c,35aa6186-74f7-11ed-a487-0242ac1c000c
746,35a089cc-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Inactivo,35b20a58-74f7-11ed-a487-0242ac1c000c,35aa621c-74f7-11ed-a487-0242ac1c000c
747,35a08a80-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b20ad0-74f7-11ed-a487-0242ac1c000c,35aa62a8-74f7-11ed-a487-0242ac1c000c
748,35a08b20-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,35b20b52-74f7-11ed-a487-0242ac1c000c,35aa6334-74f7-11ed-a487-0242ac1c000c
749,35a08bc0-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,35b20bca-74f7-11ed-a487-0242ac1c000c,35aa63c0-74f7-11ed-a487-0242ac1c000c
750,35a08c60-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,35b20c42-74f7-11ed-a487-0242ac1c000c,35aa644c-74f7-11ed-a487-0242ac1c000c
751,35a08d46-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,35b20cc4-74f7-11ed-a487-0242ac1c000c,35aa64e2-74f7-11ed-a487-0242ac1c000c
752,35a08de6-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,35b20d3c-74f7-11ed-a487-0242ac1c000c,35aa656e-74f7-11ed-a487-0242ac1c000c
753,35a08e86-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,35b20dbe-74f7-11ed-a487-0242ac1c000c,35aa65f0-74f7-11ed-a487-0242ac1c000c
754,35a08f26-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,35b20e72-74f7-11ed-a487-0242ac1c000c,35aa6672-74f7-11ed-a487-0242ac1c000c
755,35a08fbc-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Activo,35b20efe-74f7-11ed-a487-0242ac1c000c,35aa66fe-74f7-11ed-a487-0242ac1c000c
756,35a0905c-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,35b20f80-74f7-11ed-a487-0242ac1c000c,35aa6794-74f7-11ed-a487-0242ac1c000c
757,35a090fc-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Inactivo,35b2100c-74f7-11ed-a487-0242ac1c000c,35aa6820-74f7-11ed-a487-0242ac1c000c
758,35a091b0-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,35b21098-74f7-11ed-a487-0242ac1c000c,35aa68b6-74f7-11ed-a487-0242ac1c000c
759,35a09264-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,35b2111a-74f7-11ed-a487-0242ac1c000c,35aa694c-74f7-11ed-a487-0242ac1c000c
760,35a09304-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Inactivo,35b2119c-74f7-11ed-a487-0242ac1c000c,35aa69e2-74f7-11ed-a487-0242ac1c000c
761,35a0939a-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,35b2121e-74f7-11ed-a487-0242ac1c000c,35aa6a64-74f7-11ed-a487-0242ac1c000c
762,35a0943a-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Activo,35b212a0-74f7-11ed-a487-0242ac1c000c,35aa6ae6-74f7-11ed-a487-0242ac1c000c
763,35a094da-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,35b25544-74f7-11ed-a487-0242ac1c000c,35aa6b7c-74f7-11ed-a487-0242ac1c000c
764,35a09570-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,35b25710-74f7-11ed-a487-0242ac1c000c,35aa6c08-74f7-11ed-a487-0242ac1c000c
765,35a09610-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,35b257ba-74f7-11ed-a487-0242ac1c000c,35aa6c94-74f7-11ed-a487-0242ac1c000c
766,35a096b0-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,35b25846-74f7-11ed-a487-0242ac1c000c,35aa6d84-74f7-11ed-a487-0242ac1c000c
767,35a09746-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Activo,35b258d2-74f7-11ed-a487-0242ac1c000c,35aa6e24-74f7-11ed-a487-0242ac1c000c
768,35a0982c-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,35b25954-74f7-11ed-a487-0242ac1c000c,35aa6eb0-74f7-11ed-a487-0242ac1c000c
769,35a098e0-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,35b259d6-74f7-11ed-a487-0242ac1c000c,35aa6f46-74f7-11ed-a487-0242ac1c000c
770,35a09980-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,35b25a58-74f7-11ed-a487-0242ac1c000c,35aa6fdc-74f7-11ed-a487-0242ac1c000c
771,35a09a2a-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,35b25b20-74f7-11ed-a487-0242ac1c000c,35aa7068-74f7-11ed-a487-0242ac1c000c
772,35a09ade-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Activo,35b25bac-74f7-11ed-a487-0242ac1c000c,35aa7108-74f7-11ed-a487-0242ac1c000c
773,35a09b74-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,35b25c2e-74f7-11ed-a487-0242ac1c000c,35aa719e-74f7-11ed-a487-0242ac1c000c
774,35a09c14-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,35b25cba-74f7-11ed-a487-0242ac1c000c,35aabd16-74f7-11ed-a487-0242ac1c000c
775,35a09caa-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,35b25d3c-74f7-11ed-a487-0242ac1c000c,35aabe2e-74f7-11ed-a487-0242ac1c000c
776,35a09d4a-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,35b25db4-74f7-11ed-a487-0242ac1c000c,35aabece-74f7-11ed-a487-0242ac1c000c
777,35a09df4-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,35b25e36-74f7-11ed-a487-0242ac1c000c,35aabf6e-74f7-11ed-a487-0242ac1c000c
778,35a09e8a-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,35b25eb8-74f7-11ed-a487-0242ac1c000c,35aac2fc-74f7-11ed-a487-0242ac1c000c
779,35a09f20-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,35b25f3a-74f7-11ed-a487-0242ac1c000c,35aac3ba-74f7-11ed-a487-0242ac1c000c
780,35a09fb6-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Inactivo,35b25fbc-74f7-11ed-a487-0242ac1c000c,35aac4aa-74f7-11ed-a487-0242ac1c000c
781,35a0a056-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,35b26034-74f7-11ed-a487-0242ac1c000c,35aac540-74f7-11ed-a487-0242ac1c000c
782,35a0a0ec-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Inactivo,35b260b6-74f7-11ed-a487-0242ac1c000c,35aac5d6-74f7-11ed-a487-0242ac1c000c
783,35a0a182-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Inactivo,35b26da4-74f7-11ed-a487-0242ac1c000c,35aac662-74f7-11ed-a487-0242ac1c000c
784,35a0a20e-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Activo,35b26eee-74f7-11ed-a487-0242ac1c000c,35aac6f8-74f7-11ed-a487-0242ac1c000c
785,35a0a2d6-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Activo,35b2704c-74f7-11ed-a487-0242ac1c000c,35aac784-74f7-11ed-a487-0242ac1c000c
786,35a0a33a-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,35b27100-74f7-11ed-a487-0242ac1c000c,35aac81a-74f7-11ed-a487-0242ac1c000c
787,35a0a394-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,35b27196-74f7-11ed-a487-0242ac1c000c,35aac8a6-74f7-11ed-a487-0242ac1c000c
788,35a0a3f8-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,35b2722c-74f7-11ed-a487-0242ac1c000c,35aac932-74f7-11ed-a487-0242ac1c000c
789,35a0a45c-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Activo,35b272c2-74f7-11ed-a487-0242ac1c000c,35aac9c8-74f7-11ed-a487-0242ac1c000c
790,35a0a4b6-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Inactivo,35b2734e-74f7-11ed-a487-0242ac1c000c,35aaca54-74f7-11ed-a487-0242ac1c000c
791,35a0a51a-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,35b273e4-74f7-11ed-a487-0242ac1c000c,35aacae0-74f7-11ed-a487-0242ac1c000c
792,35a0a574-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,35b2747a-74f7-11ed-a487-0242ac1c000c,35aacb62-74f7-11ed-a487-0242ac1c000c
793,35a0a5d8-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,35b27538-74f7-11ed-a487-0242ac1c000c,35aacbf8-74f7-11ed-a487-0242ac1c000c
794,35a0a63c-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Inactivo,35b275ce-74f7-11ed-a487-0242ac1c000c,35aacc8e-74f7-11ed-a487-0242ac1c000c
795,35a0a6a0-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,35b2766e-74f7-11ed-a487-0242ac1c000c,35aacd42-74f7-11ed-a487-0242ac1c000c
796,35a0a704-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,35b27704-74f7-11ed-a487-0242ac1c000c,35aacdc4-74f7-11ed-a487-0242ac1c000c
797,35a0a75e-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,35b2779a-74f7-11ed-a487-0242ac1c000c,35aace46-74f7-11ed-a487-0242ac1c000c
798,35a0a7c2-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,35b27830-74f7-11ed-a487-0242ac1c000c,35aacec8-74f7-11ed-a487-0242ac1c000c
799,35a0a81c-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,35b278c6-74f7-11ed-a487-0242ac1c000c,35aacf4a-74f7-11ed-a487-0242ac1c000c
800,35a0a880-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Inactivo,35b27984-74f7-11ed-a487-0242ac1c000c,35aacfcc-74f7-11ed-a487-0242ac1c000c
801,35a0a8e4-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,35b27a1a-74f7-11ed-a487-0242ac1c000c,35aad04e-74f7-11ed-a487-0242ac1c000c
802,35a0a9ac-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Inactivo,35b27aa6-74f7-11ed-a487-0242ac1c000c,35aad0d0-74f7-11ed-a487-0242ac1c000c
803,35a0aa42-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Inactivo,35b27b32-74f7-11ed-a487-0242ac1c000c,35aad152-74f7-11ed-a487-0242ac1c000c
804,35a0aa9c-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,35b27bb4-74f7-11ed-a487-0242ac1c000c,35aad1de-74f7-11ed-a487-0242ac1c000c
805,35a0ab00-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,35b27c36-74f7-11ed-a487-0242ac1c000c,35aad260-74f7-11ed-a487-0242ac1c000c
806,35a0ab64-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,35b27cb8-74f7-11ed-a487-0242ac1c000c,35aad300-74f7-11ed-a487-0242ac1c000c
807,35a0abc8-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,35b27d3a-74f7-11ed-a487-0242ac1c000c,35aad38c-74f7-11ed-a487-0242ac1c000c
808,35a0ac2c-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,35b27dbc-74f7-11ed-a487-0242ac1c000c,35aad40e-74f7-11ed-a487-0242ac1c000c
809,35a0ac90-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,35b27e3e-74f7-11ed-a487-0242ac1c000c,35aad49a-74f7-11ed-a487-0242ac1c000c
810,35a0acea-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,35b27ec0-74f7-11ed-a487-0242ac1c000c,35aad51c-74f7-11ed-a487-0242ac1c000c
811,35a0ad4e-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,35b27f42-74f7-11ed-a487-0242ac1c000c,35aad59e-74f7-11ed-a487-0242ac1c000c
812,35a0ada8-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Activo,35b27fce-74f7-11ed-a487-0242ac1c000c,35aad616-74f7-11ed-a487-0242ac1c000c
813,35a0aede-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,35b28050-74f7-11ed-a487-0242ac1c000c,35aad698-74f7-11ed-a487-0242ac1c000c
814,35a0af88-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,35b280d2-74f7-11ed-a487-0242ac1c000c,35aad710-74f7-11ed-a487-0242ac1c000c
815,35a0b01e-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,35b2815e-74f7-11ed-a487-0242ac1c000c,35aad792-74f7-11ed-a487-0242ac1c000c
816,35a0b0aa-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,35b281ea-74f7-11ed-a487-0242ac1c000c,35aad814-74f7-11ed-a487-0242ac1c000c
817,35a0b208-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Inactivo,35b28276-74f7-11ed-a487-0242ac1c000c,35aad88c-74f7-11ed-a487-0242ac1c000c
818,35a0b29e-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,35b282f8-74f7-11ed-a487-0242ac1c000c,35aad904-74f7-11ed-a487-0242ac1c000c
819,35a0b384-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,35b283a2-74f7-11ed-a487-0242ac1c000c,35aad986-74f7-11ed-a487-0242ac1c000c
820,35a0b41a-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,35b287c6-74f7-11ed-a487-0242ac1c000c,35aad9fe-74f7-11ed-a487-0242ac1c000c
821,35a0b4a6-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,35b2891a-74f7-11ed-a487-0242ac1c000c,35aada76-74f7-11ed-a487-0242ac1c000c
822,35a0b53c-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Inactivo,35b289ba-74f7-11ed-a487-0242ac1c000c,35aadaf8-74f7-11ed-a487-0242ac1c000c
823,35a0b5c8-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Inactivo,35b28a50-74f7-11ed-a487-0242ac1c000c,35aadb70-74f7-11ed-a487-0242ac1c000c
824,35a0b668-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Inactivo,35b28ae6-74f7-11ed-a487-0242ac1c000c,35aadbf2-74f7-11ed-a487-0242ac1c000c
825,35a0b708-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Activo,35b28b7c-74f7-11ed-a487-0242ac1c000c,35aadc74-74f7-11ed-a487-0242ac1c000c
826,35a0b7b2-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,35b28c08-74f7-11ed-a487-0242ac1c000c,35aadd00-74f7-11ed-a487-0242ac1c000c
827,35a0b848-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,35b28c94-74f7-11ed-a487-0242ac1c000c,35aadd8c-74f7-11ed-a487-0242ac1c000c
828,35a0b94c-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,35b28da2-74f7-11ed-a487-0242ac1c000c,35aade18-74f7-11ed-a487-0242ac1c000c
829,35a0b9d8-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,35b28e42-74f7-11ed-a487-0242ac1c000c,35aade9a-74f7-11ed-a487-0242ac1c000c
830,35a0ba6e-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,35b28ed8-74f7-11ed-a487-0242ac1c000c,35aadf1c-74f7-11ed-a487-0242ac1c000c
831,35a0bafa-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Inactivo,35b28f6e-74f7-11ed-a487-0242ac1c000c,35aadfb2-74f7-11ed-a487-0242ac1c000c
832,35a0bb86-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,35b29004-74f7-11ed-a487-0242ac1c000c,35aae048-74f7-11ed-a487-0242ac1c000c
833,35a0bc1c-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,35b2909a-74f7-11ed-a487-0242ac1c000c,35aae0de-74f7-11ed-a487-0242ac1c000c
834,35a0bcb2-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,35b29130-74f7-11ed-a487-0242ac1c000c,35aae16a-74f7-11ed-a487-0242ac1c000c
835,35a0bd3e-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,35b291c6-74f7-11ed-a487-0242ac1c000c,35aae250-74f7-11ed-a487-0242ac1c000c
836,35a0be1a-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Inactivo,35b29252-74f7-11ed-a487-0242ac1c000c,35aae2f0-74f7-11ed-a487-0242ac1c000c
837,35a0bea6-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b292d4-74f7-11ed-a487-0242ac1c000c,35aae37c-74f7-11ed-a487-0242ac1c000c
838,35a0bf32-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Activo,35b29356-74f7-11ed-a487-0242ac1c000c,35aae408-74f7-11ed-a487-0242ac1c000c
839,35a0c00e-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,35b29450-74f7-11ed-a487-0242ac1c000c,35aae494-74f7-11ed-a487-0242ac1c000c
840,35a0c0a4-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Activo,35b294f0-74f7-11ed-a487-0242ac1c000c,35aae516-74f7-11ed-a487-0242ac1c000c
841,35a0c13a-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Activo,35b2957c-74f7-11ed-a487-0242ac1c000c,35aae5ac-74f7-11ed-a487-0242ac1c000c
842,35a0c1c6-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Inactivo,35b29608-74f7-11ed-a487-0242ac1c000c,35aae642-74f7-11ed-a487-0242ac1c000c
843,35a0c252-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,35b296da-74f7-11ed-a487-0242ac1c000c,35aae6ce-74f7-11ed-a487-0242ac1c000c
844,35a0c2de-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,35b29770-74f7-11ed-a487-0242ac1c000c,35aae7be-74f7-11ed-a487-0242ac1c000c
845,35a0c36a-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,35b29806-74f7-11ed-a487-0242ac1c000c,35aae854-74f7-11ed-a487-0242ac1c000c
846,35a0c3f6-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,35b2989c-74f7-11ed-a487-0242ac1c000c,35aae8e0-74f7-11ed-a487-0242ac1c000c
847,35a0c478-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Activo,35b29932-74f7-11ed-a487-0242ac1c000c,35aae96c-74f7-11ed-a487-0242ac1c000c
848,35a0c504-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,35b299be-74f7-11ed-a487-0242ac1c000c,35aae9f8-74f7-11ed-a487-0242ac1c000c
849,35a0c590-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Activo,35b29a54-74f7-11ed-a487-0242ac1c000c,35aaea84-74f7-11ed-a487-0242ac1c000c
850,35a0c61c-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,35b29aea-74f7-11ed-a487-0242ac1c000c,35aaeb1a-74f7-11ed-a487-0242ac1c000c
851,35a0c766-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Activo,35b29b80-74f7-11ed-a487-0242ac1c000c,35aaeba6-74f7-11ed-a487-0242ac1c000c
852,35a0c806-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,35b29c0c-74f7-11ed-a487-0242ac1c000c,35aaec32-74f7-11ed-a487-0242ac1c000c
853,35a0c8ec-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Inactivo,35b29c8e-74f7-11ed-a487-0242ac1c000c,35aaecbe-74f7-11ed-a487-0242ac1c000c
854,35a0c982-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,35b29d24-74f7-11ed-a487-0242ac1c000c,35aaed72-74f7-11ed-a487-0242ac1c000c
855,35a0ca18-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Activo,35b29dba-74f7-11ed-a487-0242ac1c000c,35aaedfe-74f7-11ed-a487-0242ac1c000c
856,35a0cab8-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Inactivo,35b29e78-74f7-11ed-a487-0242ac1c000c,35aaee94-74f7-11ed-a487-0242ac1c000c
857,35a0cb4e-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,35b29f0e-74f7-11ed-a487-0242ac1c000c,35aaef20-74f7-11ed-a487-0242ac1c000c
858,35a0cbe4-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,35b29f9a-74f7-11ed-a487-0242ac1c000c,35aaefd4-74f7-11ed-a487-0242ac1c000c
859,35a0cc84-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,35b2a030-74f7-11ed-a487-0242ac1c000c,35aaf060-74f7-11ed-a487-0242ac1c000c
860,35a0cd24-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,35b2a0bc-74f7-11ed-a487-0242ac1c000c,35aaf0ec-74f7-11ed-a487-0242ac1c000c
861,35a0cdba-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,35b2a152-74f7-11ed-a487-0242ac1c000c,35aaf182-74f7-11ed-a487-0242ac1c000c
862,35a0ce50-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,35b2a1de-74f7-11ed-a487-0242ac1c000c,35aaf20e-74f7-11ed-a487-0242ac1c000c
863,35a0cef0-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Activo,35b2a274-74f7-11ed-a487-0242ac1c000c,35aaf29a-74f7-11ed-a487-0242ac1c000c
864,35a0cf90-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b2a30a-74f7-11ed-a487-0242ac1c000c,35aaf326-74f7-11ed-a487-0242ac1c000c
865,35a0d026-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Activo,35b2a3a0-74f7-11ed-a487-0242ac1c000c,35aaf3b2-74f7-11ed-a487-0242ac1c000c
866,35a0d152-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Activo,35b2a42c-74f7-11ed-a487-0242ac1c000c,35aaf434-74f7-11ed-a487-0242ac1c000c
